3.9393,0.22809,1.5763,3.9391,0.11395,1.581,4.0358,0.20883,1.3592,3.8161,0.1563,1.399,3.8519,0.16466,1.539,4.0956,0.1178,1.2942,3.7994,0.10975,1.2864,3.8547,0.26913,0.043716,3.8623,0.014753,0.04095,4.031,0.26705,0.046048,4.0102,0.033502,0.03429
3.9394,0.22809,1.5765,3.9391,0.11399,1.581,4.0358,0.20888,1.3592,3.8161,0.15637,1.399,3.8519,0.16472,1.539,4.0957,0.11786,1.2942,3.7994,0.1098,1.2863,3.8547,0.26912,0.043732,3.8623,0.014754,0.040982,4.031,0.26708,0.046069,4.0105,0.032367,0.035418
3.9394,0.22819,1.5764,3.9391,0.11403,1.581,4.0358,0.20893,1.3592,3.8161,0.15642,1.399,3.8519,0.16473,1.539,4.0957,0.11794,1.2942,3.7991,0.10992,1.2864,3.8547,0.26914,0.043741,3.8623,0.014757,0.040967,4.031,0.26707,0.046043,4.0108,0.031228,0.03655
3.9394,0.22817,1.5766,3.9391,0.11407,1.581,4.0359,0.20898,1.3592,3.8161,0.15649,1.399,3.852,0.16476,1.5391,4.0955,0.11809,1.2939,3.7994,0.10991,1.2863,3.8547,0.26915,0.043698,3.8623,0.014756,0.040975,4.0309,0.26707,0.046041,4.011,0.030083,0.037688
3.9395,0.22823,1.5766,3.9392,0.11412,1.581,4.0359,0.20904,1.3593,3.8161,0.15652,1.399,3.852,0.16482,1.5391,4.0957,0.11804,1.2942,3.7992,0.11001,1.2864,3.8547,0.26917,0.043637,3.8623,0.014759,0.040999,4.0309,0.26706,0.04604,4.0113,0.028969,0.038796
3.9395,0.2283,1.5766,3.9392,0.11419,1.581,4.0359,0.20911,1.3593,3.8161,0.15659,1.3991,3.852,0.16487,1.5391,4.0958,0.11809,1.2942,3.7992,0.11006,1.2864,3.8547,0.26916,0.0437,3.8623,0.014772,0.041002,4.031,0.26706,0.046031,4.0115,0.027815,0.039943
3.9395,0.22835,1.5766,3.9392,0.11424,1.581,4.0359,0.20915,1.3593,3.8161,0.15664,1.3991,3.852,0.16494,1.5391,4.0956,0.11832,1.2939,3.7995,0.11005,1.2863,3.8547,0.26917,0.043656,3.8623,0.014783,0.040985,4.0309,0.26708,0.046022,4.0118,0.026679,0.041073
3.9396,0.22843,1.5766,3.9392,0.11429,1.581,4.0359,0.20926,1.3592,3.8162,0.15669,1.3991,3.8521,0.165,1.5391,4.0958,0.11822,1.2942,3.7992,0.11016,1.2864,3.8547,0.26918,0.043666,3.8623,0.014765,0.041016,4.0309,0.26709,0.046025,4.0121,0.025554,0.04219
3.9396,0.22849,1.5766,3.9393,0.11436,1.581,4.0359,0.20932,1.3592,3.8162,0.15676,1.3991,3.8521,0.16507,1.5391,4.0956,0.11843,1.2939,3.7995,0.11013,1.2863,3.8547,0.26918,0.043636,3.8623,0.014791,0.040999,4.0309,0.26707,0.046032,4.0123,0.024421,0.043316
3.9396,0.22856,1.5766,3.9393,0.11442,1.581,4.036,0.20936,1.3592,3.8164,0.15635,1.4001,3.8521,0.16511,1.5391,4.0958,0.11833,1.2942,3.7996,0.11017,1.2863,3.8547,0.26918,0.043636,3.8623,0.014788,0.041002,4.031,0.26708,0.046015,4.0126,0.023266,0.044465
3.9397,0.22865,1.5766,3.9394,0.11451,1.581,4.036,0.20938,1.3593,3.8164,0.15643,1.4001,3.8522,0.16519,1.5391,4.0959,0.11838,1.2942,3.7996,0.11023,1.2863,3.8547,0.2692,0.043637,3.8623,0.014791,0.041015,4.031,0.26708,0.046028,4.0128,0.022132,0.045592
3.9397,0.2287,1.5766,3.9394,0.11455,1.5811,4.0361,0.20944,1.3592,3.8165,0.15648,1.4001,3.8522,0.16527,1.5391,4.0959,0.11844,1.2942,3.7996,0.11027,1.2863,3.8547,0.26919,0.043654,3.8623,0.014773,0.041032,4.031,0.26709,0.04602,4.0131,0.020994,0.046723
3.9397,0.22877,1.5766,3.9394,0.11462,1.5811,4.0361,0.20946,1.3593,3.8163,0.15698,1.3991,3.8522,0.16536,1.5391,4.0959,0.11851,1.2942,3.7997,0.11031,1.2863,3.8547,0.26921,0.043618,3.8623,0.014774,0.041028,4.0309,0.26711,0.046009,4.0131,0.020989,0.04673
3.9398,0.22883,1.5766,3.9395,0.11469,1.5811,4.0361,0.20953,1.3592,3.8163,0.15705,1.3991,3.8522,0.16542,1.5391,4.096,0.11856,1.2942,3.7997,0.11035,1.2863,3.8554,0.26848,0.043581,3.8623,0.014782,0.041022,4.031,0.26707,0.046037,4.0131,0.02098,0.046738
3.9399,0.22888,1.5766,3.9395,0.11477,1.5811,4.0362,0.20958,1.3592,3.8163,0.1571,1.3992,3.8523,0.16548,1.5391,4.096,0.1186,1.2942,3.7997,0.11038,1.2863,3.8547,0.26922,0.043552,3.8623,0.014779,0.041033,4.0309,0.26709,0.046016,4.0131,0.020979,0.046735
3.9399,0.22895,1.5766,3.9396,0.11482,1.5811,4.0362,0.20966,1.3592,3.8164,0.15716,1.3991,3.8523,0.16557,1.5391,4.096,0.11863,1.2942,3.7998,0.11043,1.2863,3.8553,0.26849,0.043551,3.8623,0.014772,0.041032,4.0309,0.2671,0.046016,4.0131,0.02099,0.046733
3.94,0.22899,1.5766,3.9396,0.11488,1.5811,4.0362,0.20973,1.3592,3.8164,0.1572,1.3992,3.8524,0.1656,1.5392,4.0961,0.1187,1.2942,3.7998,0.11046,1.2863,3.8547,0.26921,0.043608,3.8623,0.014774,0.041028,4.0309,0.26709,0.04601,4.0131,0.020979,0.046721
